area;name;rating;reviews;address;review_rating;review_text;reviewer_name;local_guide;date
UGM;ARAH Coffee Pandawa;4.5;1133;Jl. Kaliurang No.27, Karang Wuni, Caturtunggal, Kec. Depok, Kabupaten Sleman, Daerah Istimewa Yogyakarta 55284, Indonesia;3.0;"you guys must be wonder why i gave them only 3 stars, when the food, the service, the atmosphere is perfect, and i gave all of that 5 stars.
ITS ONLY CAUSE OF THE TUKANG PARKIR, idgaf if i need to pay 2k every parkir, when the tukang parkir is helping us with our motorbike, but they r choosing for ignoring us, when we r struggling with our motorcycle, then when we already ready to go, he shout out to us TO PAY THE PARKING FEE. thats not reasonable AT ALL. i don't care how cozy the place, but when the parking man have that attitude, I'LL NEVER COMEBACK!

shout out to the barista, mas Marco and friends for being such a really-really nice barista, even joking with us too, if not for him i'll just give more lower stars.

pls control the parking area, keep that old man around, he helped me when I was putting my motorbike in, but when I was going home, the young parking man were very annoying.";{'name': 'Vicky', 'link': 'https://www.google.com/maps/contrib/112882793989847828113?hl=en-US', 'contributor_id': '112882793989847828113', 'thumbnail': 'https://lh3.googleusercontent.com/a-/ALV-UjWf_X0X2smGLpephscq6iMeXT3Wr-oiO3DgQ0OowEbG9LVMszMsgw=s120-c-rp-mo-ba4-br100', 'local_guide': True, 'reviews': 39, 'photos': 123};;6 months ago
UGM;ARAH Coffee Pandawa;4.5;1133;Jl. Kaliurang No.27, Karang Wuni, Caturtunggal, Kec. Depok, Kabupaten Sleman, Daerah Istimewa Yogyakarta 55284, Indonesia;1.0;This café is the same one I usually order from and enjoy in Jakarta. But here? The service is very unprofessional. I ordered a coffee that normally takes only 5–10 minutes in Jakarta, but here it took almost 20 minutes. When I checked, there was no barista at the coffee machine. Then I went to the cashier and it seemed like he forgot to even pass the cup to the barista. Very unprofessional. On top of that, the atmosphere was really crowded and poorly organized, which made the whole experience even more frustrating.;{'name': 'leo faris', 'link': 'https://www.google.com/maps/contrib/110024151951535456669?hl=en-US', 'contributor_id': '110024151951535456669', 'thumbnail': 'https://lh3.googleusercontent.com/a/ACg8ocKEz_FbewwRpB8xHHDNDxZcwH1tG3nMIYXnVW45xWzYBAKqWQ=s120-c-rp-mo-br100', 'local_guide': True, 'reviews': 12, 'photos': 3};;6 months ago
UGM;ARAH Coffee Pandawa;4.5;1133;Jl. Kaliurang No.27, Karang Wuni, Caturtunggal, Kec. Depok, Kabupaten Sleman, Daerah Istimewa Yogyakarta 55284, Indonesia;4.0;Coffee can be much better. The staff is friendly. The place is actuallu nicely designed but dusts and trash are spotted on the floor.;{'name': 'Ayi', 'link': 'https://www.google.com/maps/contrib/108452690119016336032?hl=en-US', 'contributor_id': '108452690119016336032', 'thumbnail': 'https://lh3.googleusercontent.com/a/ACg8ocLGeFM8pCd6VcPE43VfXG6CJCdyEAQBwwuTXKSmQUpHAH_inA=s120-c-rp-mo-ba6-br100', 'local_guide': True, 'reviews': 387, 'photos': 1877};;6 months ago
UGM;ARAH Coffee Pandawa;4.5;1133;Jl. Kaliurang No.27, Karang Wuni, Caturtunggal, Kec. Depok, Kabupaten Sleman, Daerah Istimewa Yogyakarta 55284, Indonesia;5.0;Lovee the ambiance!! The service also top notch, even we get snacks for free!!;{'name': 'Fazmi Rizki Al Ghifari', 'link': 'https://www.google.com/maps/contrib/106633063925460565648?hl=en-US', 'contributor_id': '106633063925460565648', 'thumbnail': 'https://lh3.googleusercontent.com/a-/ALV-UjUUMoGY3KpKP7yNzMxKUbV1tpH4P1fDJtLrJLJvZNl9cBdEDFEq=s120-c-rp-mo-br100', 'local_guide': True, 'reviews': 7, 'photos': 7};;2 months ago
UGM;ARAH Coffee Pandawa;4.5;1133;Jl. Kaliurang No.27, Karang Wuni, Caturtunggal, Kec. Depok, Kabupaten Sleman, Daerah Istimewa Yogyakarta 55284, Indonesia;5.0;One of the cafes and coworking spaces that is open 24 hours in the lower Jalan Kaliurang area of ​​Yogyakarta.  The place is clean, the AC is very cold, even though the price is around thirty thousand rupiah, the drink menu is quite varied.  There are cakes and croissants sold at this cafe.  There are lots of plugs, suitable for students discussing or working in this cafe.  The parking lot is quite large and spacious, both for cars and motorbikes, and is paid.  But over all it is nice and comfortable and can be used as a place to work either alone or in a group;{'name': 'Angelasav', 'link': 'https://www.google.com/maps/contrib/116397353103123839923?hl=en-US', 'contributor_id': '116397353103123839923', 'thumbnail': 'https://lh3.googleusercontent.com/a-/ALV-UjVpmQlFCpE6hXDTDEVzyZm-hOIdOAXix1X1_lsvMjhWMy7iyWG07Q=s120-c-rp-mo-ba6-br100', 'local_guide': True, 'reviews': 170, 'photos': 844};;Edited 2 years ago
UGM;My Kopi-O!;4.6;4389;Jl. Candrakirana No.21, Terban, Gondokusuman, Yogyakarta City, Special Region of Yogyakarta 55223, Indonesia;5.0;"Srikaya Butter Toast is definitely a must try 🤤
I didn't realise that it opened at 11 am, but I already arrived for brunch. The staffs are very kind and helpful, they let me wait until the restaurant open. Glad that the food, especially this sweet umami toast worth the wait 🫵🏼✨🙌🏼";{'name': 'Titi Gunita Dyana Kumara', 'link': 'https://www.google.com/maps/contrib/101198256354365557088?hl=en-GB', 'contributor_id': '101198256354365557088', 'thumbnail': 'https://lh3.googleusercontent.com/a-/ALV-UjW8umrTYnoQn1V5WmS16iTV04qR7FKu_EosgCFLdFjYBVMmjJF8=s120-c-rp-mo-ba2-br100', 'local_guide': True, 'reviews': 4, 'photos': 6};;2 weeks ago
UGM;My Kopi-O!;4.6;4389;Jl. Candrakirana No.21, Terban, Gondokusuman, Yogyakarta City, Special Region of Yogyakarta 55223, Indonesia;5.0;Cozy family dinner spot. Yes, it’s a bit pricey, but the calm atmosphere and garden setting make it a nice change of pace. Good food, great surroundings.;{'name': 'Poernama DS', 'link': 'https://www.google.com/maps/contrib/107525026177443146176?hl=en-GB', 'contributor_id': '107525026177443146176', 'thumbnail': 'https://lh3.googleusercontent.com/a-/ALV-UjVYrptOy15LexmBsjd5ACk5rx-5WfeMXnRbJpU2RY6_KKHKWoCw=s120-c-rp-mo-ba3-br100', 'local_guide': True, 'reviews': 49, 'photos': 39};;2 weeks ago
UGM;My Kopi-O!;4.6;4389;Jl. Candrakirana No.21, Terban, Gondokusuman, Yogyakarta City, Special Region of Yogyakarta 55223, Indonesia;5.0;"Walking into My Kopi O feels like stepping into one of those places that simply gets it right. The space is wide and versatile, you can hide inside with the cool air, or sit outside and light up, feeling the breeze kiss your skin. Either way, it's the kind of spot that can host everything: late brunches, group hangouts, or even those long reflective evenings when you just want to sit with your thoughts.

And the portions? oh darling, they don't play small here. Every plate arrives like a promise, and before you know it, you're torn between finishing everything or surrendering gracefully. Some dishes are so generously served, the plates themselves come out long, wide, and bold... leaving you to wonder if the chef was secretly winking at us all.

But what truly seals the deal is their signature ES TEH TARIK. Creamy frothy, irresistibly sweet, something about it lingers like a kiss you're not ready to let go of.

In the end, My Kopi O isn't just about food. It's about indulgence, laughter that echoes across the room, and reminder that sometimes the best meals aren't measured by calories, but by the way they make you feel alive.";{'name': 'Lapansonindra LA', 'link': 'https://www.google.com/maps/contrib/101637166567677415107?hl=en-GB', 'contributor_id': '101637166567677415107', 'thumbnail': 'https://lh3.googleusercontent.com/a-/ALV-UjU2HyUit4xK2H6Bgcw-UP3HgX5rG-g7ZLutnlk8dRLToU3obCUB=s120-c-rp-mo-ba5-br100', 'local_guide': True, 'reviews': 117, 'photos': 614};;3 months ago
UGM;My Kopi-O!;4.6;4389;Jl. Candrakirana No.21, Terban, Gondokusuman, Yogyakarta City, Special Region of Yogyakarta 55223, Indonesia;5.0;A great spot to relax and enjoy good food. I really like the variety of dishes. Lots of Indonesian-style options that suit my taste. The place is cozy and nice, and good service too. Definitely one of my favorite cafés for a chill meal, family time or coffee time!;{'name': 'Fifi', 'link': 'https://www.google.com/maps/contrib/113955557650376281892?hl=en-GB', 'contributor_id': '113955557650376281892', 'thumbnail': 'https://lh3.googleusercontent.com/a/ACg8ocLC72eWCOcaijjUDp0rnoLueL9Ez5Q60gaC9Xk72ea5tk6bWg=s120-c-rp-mo-br100', 'local_guide': True, 'reviews': 1, 'photos': 1};;a month ago
UGM;My Kopi-O!;4.6;4389;Jl. Candrakirana No.21, Terban, Gondokusuman, Yogyakarta City, Special Region of Yogyakarta 55223, Indonesia;5.0;This is a place when you want to get good food and good coffee, price is affordable. Indoor non smoking room available and feels so chill. Music is not too loud.;{'name': 'Try Juandha', 'link': 'https://www.google.com/maps/contrib/104223329014469653577?hl=en-GB', 'contributor_id': '104223329014469653577', 'thumbnail': 'https://lh3.googleusercontent.com/a-/ALV-UjWRhTHTlr_lolZCtQL9tTm-i5T0_AsjPj_S9pOFumr0hYpYQm4bsg=s120-c-rp-mo-ba6-br100', 'local_guide': True, 'reviews': 403, 'photos': 1901};;5 months ago
UGM;My Kopi-O!;4.6;4389;Jl. Candrakirana No.21, Terban, Gondokusuman, Yogyakarta City, Special Region of Yogyakarta 55223, Indonesia;5.0;"Came here around 9pm on a Monday night, the staff greeted my family and I with warmth and joy. It’s a lovely place with array of choices and surprisingly for me so family friendly. The same staff attended our order and offered my child some toy without being asked so sweet of her! Too bad I didn’t have a chance to ask her for her name because by the time we’re leaving she’s not at the door anymore.
I’m so impressed with the service provided because they even remember to serve the ice cream for the child menu after the meal! They’re actively confirming, I honestly forgotten already.
The kaya toast could be better I guess (the butter & kaya ratio is off, too much kaya too little butter) but the coffee was top notch.
My kid’s meal was amazing.
Their Christmas decor was nice.
Definitely recommended and will be coming back!";{'name': 'Livia Xu', 'link': 'https://www.google.com/maps/contrib/108211746297386689737?hl=en-GB', 'contributor_id': '108211746297386689737', 'thumbnail': 'https://lh3.googleusercontent.com/a-/ALV-UjVQ4PfdHmNeo3FHitXfPylVaHgDIpXbnmPJpry8n1hrnAnPhR_M=s120-c-rp-mo-ba3-br100', 'local_guide': True, 'reviews': 18, 'photos': 8};;2 weeks ago
UGM;My Kopi-O!;4.6;4389;Jl. Candrakirana No.21, Terban, Gondokusuman, Yogyakarta City, Special Region of Yogyakarta 55223, Indonesia;5.0;It's a great place to hang out, have dinner, or hold meetings. The food is delicious and varied, and the prices are commensurate with the food served.;{'name': 'mas aril', 'link': 'https://www.google.com/maps/contrib/111873898556493630499?hl=en-GB', 'contributor_id': '111873898556493630499', 'thumbnail': 'https://lh3.googleusercontent.com/a-/ALV-UjUP1rC8qyVrNRVWeZE_XVlNccArJOSP0Stio4bDYonafwKzods=s120-c-rp-mo-ba5-br100', 'local_guide': True, 'reviews': 107, 'photos': 578};;3 months ago
UGM;My Kopi-O!;4.6;4389;Jl. Candrakirana No.21, Terban, Gondokusuman, Yogyakarta City, Special Region of Yogyakarta 55223, Indonesia;5.0;Go-to place for family and professional gatherings since almost a decade ago. Great service, great quality food.;{'name': 'Aisyah Sabrina', 'link': 'https://www.google.com/maps/contrib/117218647938468704907?hl=en-GB', 'contributor_id': '117218647938468704907', 'thumbnail': 'https://lh3.googleusercontent.com/a-/ALV-UjXfUUl_61Zcr5XYFRl2GvlIAgZFhiSPwolMm9lrqPpypgz_8Yk74g=s120-c-rp-mo-ba3-br100', 'local_guide': True, 'reviews': 42, 'photos': 9};;5 days ago
UGM;Nusantara Reserve;4.8;23;Gedung Pascasarjana Tahir Foundation, FK-KMK UGM, Sendowo, Sinduadi, Mlati, Sleman Regency, Special Region of Yogyakarta 55281, Indonesia;5.0;Good food, cozy vibes the perfect escape from the daily grind 🤩;{'name': 'RENDRA JAYA', 'link': 'https://www.google.com/maps/contrib/101245407830746479080?hl=en-US', 'contributor_id': '101245407830746479080', 'thumbnail': 'https://lh3.googleusercontent.com/a/ACg8ocImMnfyOO6M4v7NPyONSm9RG8vZrOqo2_CdJXfq_pZxFKja3g=s120-c-rp-mo-ba2-br100', 'local_guide': True, 'reviews': 11, 'photos': 31};;3 months ago
UGM;Nusantara Reserve;4.8;23;Gedung Pascasarjana Tahir Foundation, FK-KMK UGM, Sendowo, Sinduadi, Mlati, Sleman Regency, Special Region of Yogyakarta 55281, Indonesia;5.0;Food’s bussin fr 🍴🔥 Drinks hit different and the vibes here? 10/10 aesthetic. Totally worth the visit!;{'name': 'Premi Play', 'link': 'https://www.google.com/maps/contrib/106120307563812465239?hl=en-US', 'contributor_id': '106120307563812465239', 'thumbnail': 'https://lh3.googleusercontent.com/a/ACg8ocKKAF-BjNYTzP1RzdU8MkQrur8W969ioQbxsvZmLan8d4JkPg=s120-c-rp-mo-br100', 'local_guide': True, 'reviews': 4, 'photos': 0};;a month ago
UGM;Nusantara Reserve;4.8;23;Gedung Pascasarjana Tahir Foundation, FK-KMK UGM, Sendowo, Sinduadi, Mlati, Sleman Regency, Special Region of Yogyakarta 55281, Indonesia;5.0;Very nice place at UGM area for working;{'name': 'Adam Favian', 'link': 'https://www.google.com/maps/contrib/114697854398314428077?hl=en-US', 'contributor_id': '114697854398314428077', 'thumbnail': 'https://lh3.googleusercontent.com/a-/ALV-UjVJfb2nbXfxd8HFihqa0V126qzTP1iNbpJ2y0YJLBp6KvpzjbHcgw=s120-c-rp-mo-ba3-br100', 'local_guide': True, 'reviews': 8, 'photos': 117};;3 months ago
UGM;Nusantara Reserve;4.8;23;Gedung Pascasarjana Tahir Foundation, FK-KMK UGM, Sendowo, Sinduadi, Mlati, Sleman Regency, Special Region of Yogyakarta 55281, Indonesia;5.0;Nice atmosphere;{'name': 'tedi lesmana', 'link': 'https://www.google.com/maps/contrib/117761095654354934599?hl=en-US', 'contributor_id': '117761095654354934599', 'thumbnail': 'https://lh3.googleusercontent.com/a/ACg8ocIkDuBnD8ZV96kyqbuFQL2pE7dVbNZwAaPqWxZ3fSR8Z4XhRA=s120-c-rp-mo-br100', 'local_guide': True, 'reviews': 2, 'photos': 0};;3 months ago
UGM;Nusantara Reserve;4.8;23;Gedung Pascasarjana Tahir Foundation, FK-KMK UGM, Sendowo, Sinduadi, Mlati, Sleman Regency, Special Region of Yogyakarta 55281, Indonesia;5.0;So cozyyy, sofanya empuk dan nyaman, bikin betah duduk lama. Mba kasirnya cantik, ramah, dan helpful bgt😍. Berry bloomnya enak, nyegerin, pas banget buat cuaca yang panas ini;{'name': 'Rizkianto Yuda İ', 'link': 'https://www.google.com/maps/contrib/108744908752321249984?hl=en-US', 'contributor_id': '108744908752321249984', 'thumbnail': 'https://lh3.googleusercontent.com/a-/ALV-UjUJGOkxszJOvWg98VxI5bV6MTe56MEnA7WdTG4Sa5KRRwkOPVUL=s120-c-rp-mo-ba6-br100', 'local_guide': True, 'reviews': 399, 'photos': 1700};;2 months ago
UGM;Nusantara Reserve;4.8;23;Gedung Pascasarjana Tahir Foundation, FK-KMK UGM, Sendowo, Sinduadi, Mlati, Sleman Regency, Special Region of Yogyakarta 55281, Indonesia;5.0;cozy banget tempatnya, vibes nya mantab 10/10, buat nongki atau nugas juga oke bangettt, plus makanan sama minumannya enak parah;{'name': 'avii pradika', 'link': 'https://www.google.com/maps/contrib/110106193167888044441?hl=en-US', 'contributor_id': '110106193167888044441', 'thumbnail': 'https://lh3.googleusercontent.com/a/ACg8ocKR71N2XSih4v4sVu6MeOMRrDruZOLQhoSwjZcBQDHV0kAyzg=s120-c-rp-mo-br100', 'local_guide': True, 'reviews': 1, 'photos': 2};;3 months ago
UGM;Nusantara Reserve;4.8;23;Gedung Pascasarjana Tahir Foundation, FK-KMK UGM, Sendowo, Sinduadi, Mlati, Sleman Regency, Special Region of Yogyakarta 55281, Indonesia;1.0;"REMINDER!!!
LAIN KALI JIKA ORDER PAKET VIA OJOL TOLONG JANGAN SURUH DRIVER MENGANTAR SAMPAI KE GEDUNG KALIAN, BARANG YG KALIAN ORDER ITU BERAT DAN HARUS JALAN JAUH. DAN SESAMPAINYA DRIVER DISANAPUN TIDAK ADA UCAPAN TERIMA KASIH OLEH BARISTA ATAUPUN PENERIMA NYA. PEGAWAI TIDAK BERETIKA DAN MEMEPERLAKUKAN OJOL SANGAT TIDAK  MANUSIAWI. TOLONG MANAJEMEN MEMPERBAIKI LAGI KINERJA DAN PELAYANAN KALIAN!!!";{'name': 'Goods Theory', 'link': 'https://www.google.com/maps/contrib/117135411423671098229?hl=en-US', 'contributor_id': '117135411423671098229', 'thumbnail': 'https://lh3.googleusercontent.com/a-/ALV-UjWARBAM8TfjawL0p4tgU7eS6I3jhWbIwxum5GJIiCB-Jw9plQo=s120-c-rp-mo-br100', 'local_guide': True, 'reviews': 5, 'photos': 3};;a month ago
UGM;Nusantara Reserve;4.8;23;Gedung Pascasarjana Tahir Foundation, FK-KMK UGM, Sendowo, Sinduadi, Mlati, Sleman Regency, Special Region of Yogyakarta 55281, Indonesia;4.0;So far kali kedua kesini, so far makanan dan minuman oke, servis ke tamu ditingkatkan lagi. Sekedar masukan karena musim hujan, sekedar saran agar menyediakan kotak tempat menyimpan payung nggeh. Soalnya payung saya barusan gak diizinkan masuk dan akhirnya terbang tertiup angin, saya sampai kehujanan ngambil payungnya baru dizinkan masuk. Thank you very much;{'name': 'William Bunga Datu', 'link': 'https://www.google.com/maps/contrib/110065698274461296796?hl=en-US', 'contributor_id': '110065698274461296796', 'thumbnail': 'https://lh3.googleusercontent.com/a-/ALV-UjXG-F6fJdaewQX8gFNag79Tgg69MZ3uyGZY2qmB6KfnzlmrjjmK=s120-c-rp-mo-ba3-br100', 'local_guide': True, 'reviews': 32, 'photos': 20};;2 weeks ago
Seturan;Nuju Coffee Seturan Yogyakarta;4.9;1130;Jl. Seturan Raya, Kledokan, Caturtunggal, Depok, Sleman Regency, Special Region of Yogyakarta 55281, Indonesia;5.0;"Nuju Coffee has become one of my go-to spots! i come here really often because the place is super comfortable for studying or doing laprak. the Wi-Fi is fast, the place is clean, and even the restroom is well-maintained. the chairs are soft, and the big tables make it easy to focus and get things done.

it can get quite crowded and a bit noisy during peak hours, but overall it’s still a great place to hang out or work. totally recommended! ada minuman murah only 10k, my favorite drink here is the Matcha Seasalt it’s so good! 🥰💚";{'name': 'Amanda Tazkya', 'link': 'https://www.google.com/maps/contrib/104924990107457108413?hl=en-US', 'contributor_id': '104924990107457108413', 'thumbnail': 'https://lh3.googleusercontent.com/a-/ALV-UjVTuJZBMOSDv5j9cvEe6zfcW21IrqiyG79jLCWKkITqzGxi-dg6=s120-c-rp-mo-ba3-br100', 'local_guide': True, 'reviews': 24, 'photos': 30};;2 months ago
